,text,label,language,TextCleaned
8700,Honnêtement Jcp comment City peux gagner aujourd’hui le manque de confiance il se voit trop,1.6,French,honestly jcp how city can win today the lack of confidence he sees himself too much
8701,@user @user @user @user @user @user @WinamaxSport 0-4,1.0,French,       
8702,Aaaah j'ai envie d eme faire un papeton d'aubergine :c,2.4,French,aaaah i want to make myself an eggplant papeton :c
8703,Je t'aime même quand je te déteste.,2.6,French,i love you even when i hate you.
8704,@MartinFayulu Merci pareillement cher président,2.2,French, thank you similarly dear president
8705,@user Tu parles de quoi dedans ?,2.0,French, what are you talking about in it?
8706,"Semi-conducteurs : ""quelqu'un est en train de stocker"", dénonce Carlos Tavares http",1.0,French,semiconductors: someone is stockpiling denounces carlos tavares http
8707,Faut vraiment que je travaille sur mon énervement,2.6,French,i really need to work on my nervousness
8708,"@user @user @user @user ""Arrête de te prendre la tête avec des enfants"" me suffit pour me dire que t'es une fraude 👍🏼",3.2,French,    stop beating yourself up with kids is enough to tell me you are a fraud 
8709,@user Toi aussi il fait 19° qui t’as envoyé,2.2,French, you too it is ° who sent you
8710,Les gens qui ont osés prendre un avion hier je les félicites 😂🙈,1.2,French,the people who dared to take a plane yesterday i congratulate them 
8711,"""Vous rêviez d'une table hublot? Airbus se lance dans les meubles design http",1.2,French,were you dreaming of a porthole table? airbus launches into designer furniture http
8712,Paris joue très bien la,1.25,French,paris plays very well
8713,@lequipe Lyon gagnant sur un penalty sifflé à la suite d'une main en dehors de la surface,1.0,French, lyon winning on a whistled penalty following a handball outside the box
8714,S’agirait d’expliquer aux gens de mon service que redémarrer l’ordinateur n’est pas la solution à tous les problèmes informatiques 💀💀,1.6,French,it would be to explain to people in my department that restarting the computer is not the solution to all computer problems 
8715,Ma fierté de merde parfois je devais la mettre de côté mais bon🙄,3.0,French,my shitty pride sometimes i had to put it aside but hey
8716,@user . Si c était le cas les conséquences seraient terribles.,1.0,French, if so the consequences would be dire.
8717,Respectez vous mes soeurs !,1.8,French,respect yourselves my sisters!
8718,@user Parle pas c’est mieux 😡,2.6,French, don't talk is better 
8719,@user dsl mon reuf elle vient de partir bon courage pour en trouver une !,2.6,French, dsl my reuf she just left good luck finding one!
8720,@user @user @user Ok alors petit exercice tu va relire mon tweet et me dit précisément ce qui t’a offensé ok ? 😊,3.0,French,   ok then little exercise you will reread my tweet and tell me precisely what offended you ok? 
8721,"@user @user Je parle des cinématiques et de la crypte, pas des combats hein.",1.6,French,  i am talking about the cutscenes and the crypt not the fights huh.
8722,@user J'aimerais bien mais impossible d'avoir un contact en vrai,1.6,French, i would like but impossible to have a real contact
8723,@user @user Feur 21,1.3333333333333333,French,  feur 
8724,on va faire quoi mtn en attendant la s5 #MLBS4Spoilers,1.4,French,what are we going to do mtn while waiting for s mlbsspoilers
8725,@user les plus belles,2.2,French, the most beautiful
8726,La communauté arabe ils te soutiennent a fond et te descendent à fond aussi.,1.75,French,the arab community they support you thoroughly and also take you down.
8727,@user Bahahaha merci mv mais c’est une blague 😭,3.4,French, bahahaha thanks mv but it is a joke 
8728,@user Enfin un candidat qui respecte les Français contrairement au méprisent président #Macron !,1.4,French, finally a candidate who respects the french unlike the despise president macron!
8729,"Je suis le Furry King, le roi des furries, du coup je vais te battre ! ...Tu m'as battu.",1.25,French,i am the furry king the king of furries so i will beat you! ...you beat me.
8730,sixtine je t’aime (meme si ton prénom va pas avec mon tweet),4.2,French,sixtine i love you (even if your first name does not match my tweet)
8731,@user Sympa finalement cette petite competition 😉 belle ambiance des suisses en plus aujourd'hui...,1.8,French, nice finally this little competition  nice atmosphere of the swiss and more today...
8732,@user @user @user Le racisme est une forme d'hypocrisie,1.2,French,   racism is a form of hypocrisy
8733,@user et au Real.....,1.0,French, and at real.....
8734,"@BFMTV Hier grâce à Zidane, Zemmour a gagné 1 million de vote supplémentaire",1.0,French, yesterday thanks to zidane zemmour won  million additional votes
8735,@user Meme pas essayer mdrrrr pas de sous er puis je savais que j’arriverais pas à en avoir mais une autre fois !! Et toi !!!,2.2,French, not even trying mdrrr no money and then i knew i would not be able to get any but another time!! and you !!!
8736,"@user @JLMelenchon @le_Parisien Bonjour, Je parle de manière générale.",1.2,French,   hello i am speaking generally.
8737,Annick et moi quand ça sonne à 23h30 chez nous et qu’on habite dans le ghetto http,2.2,French,annick and i when it rings at : p.m. at our house and we live in the ghetto http
8738,À force de vendre du rêve on a fini dans un cauchemar 🫣,1.0,French,by dint of selling dreams we ended up in a nightmare 
8739,@user T’inquiètes 🥺😉,2.2,French, don't worry 
8740,@user Des rêves bien nul,2.6,French, bad dreams
8741,@user Ouiiiii,1.8,French, ouiiiii
8742,🎲 Petit jeu du Dimanche: 😈 • Envoyez-moi vos belles queues (bien droites!) en photos/vidéos et je noterais sur /10 !! 🍆🔥,4.0,French, little sunday game:  • send me your beautiful tails (very straight!) in photos/videos and i will rate it on /!! 
8743,@user tu te lave les mains avec du savons solide,1.25,French, you wash your hands with solid soaps
8744,Prochaine destination de mes vacances c’est la Croatie c’est beaucoup trop beau,3.0,French,next destination of my vacation is croatia it is much too beautiful
8745,@user C'est la fin 😭,1.2,French, this is the end 
8746,Donarumma que du bluff on vous a dit navas !,2.25,French,donnarumma what a bluff we told you navas!
8747,@user @user Vous les renvoyez au bled ?,1.25,French,  are you sending them back home?
8748,@user Oh que oui. Je peins à l'huile et fréquemment je refais mes toiles.,3.75,French, oh yes. i paint in oil and frequently i redo my paintings.
8749,vous dormez?,1.8,French,you sleep?
8750,@user Ca a bien changé 😊,1.6,French, it has changed a lot 
8751,@user @user Ça fait froid dans dos….,2.0,French,  it's cold in the back….
8752,@user *banane prend du pop corn dans le paquet* -j'ai une idée pour sortir ! Mais c'est très risqué !,2.75,French, banana takes popcorn from the packet i have an idea for getting out! but it is very risky!
8753,ça critique mais gros t’arrives même pas à mon niveau,2.6,French,it is critical but bro you do not even reach my level
8754,#NowPlaying Sylvie - FIL 3 ° semaine de Carême FIL 3 ° semaine de Carême,1.3333333333333333,French,nowplaying sylvie  fil ° week of lent fil ° week of lent
8755,@user mdrrrr j’ai eu peur justement 😭,2.6,French, mdrrrr i was just scared 
8756,@user Quand je faisais des soirée ça m'arrivait de temps en temps maintenant plus vraiment,3.25,French, when i was at parties it happened to me from time to time now not really
8757,la seule qui a dead va pour le moment c’est blake jveux rien entendre,2.25,French,the only one who is dead is going for the moment is blake i do not want to hear anything
8758,"@user C'est juste le meilleur film de tout les temps, profite bien de ces 3h !",2.6,French, it's just the best movie ever enjoy those  hours!
8759,"@BFMTV Mais on ne sait même pas qui est cette personne, c'est pourquoi vous la mettez à côté de Herr Sarkozy",1.5,French, but we do not even know who this person is that is why you put her next to herr sarkozy
8760,@user bah snif on se croisera peut être,2.0,French, bah sniff we may meet
8761,@user Je suis choqué je croyais qu'il seront renouvelé Les chaines font un gros menage,1.6,French, i am shocked i thought they will be renewed the channels are doing a lot of cleaning
8762,"@user @Fabien_Roussel @MLP_officiel On travaille pas avec les fachos. Les petainistes, ça se combat",1.4,French,   we do not work with fachos. the petainists it is fought
8763,@user C’est un scandale doublé d une honte,1.6,French, it's a scandal coupled with a shame
8764,Débile d'arbitre #OMFCN,1.0,French,crazy referee omfcn
8765,"@user @user va voir en Hongrie ton pote le priol, toi fils de pute",2.0,French,  is going to see your friend the priol in hungary you son of a bitch
8766,"@user @statmuse En plus on a pas de cap salarial si Russ souscrit son année en option, donc l’année prochaine sent pas meilleur",1.5,French,  plus we do not have a salary cap if russ takes his optional year so next year does not feel better
8767,"je m’ennuie, qui veut rp avec moi?",2.4,French,i am bored who wants to rp with me?
8768,@user @user ch,1.0,French,  ch
8769,"on a le choix entre une raciste et un qui veut tuer les pauvres à la tâche, je m’abstiens",2.0,French,we have the choice between a racist and one who wants to kill the poor on the job i abstain
8770,@user Jtjr ils ont tout,1.4,French, jtjr they have everything
8771,Merci @user pour cette interview #FrAgTw de @user a #France3Auvergne😇 http,1.25,French,thank you  for this fragtw interview from  at franceauvergne http
8772,@user Non le but c’est l’erreur de l’axe si il était à la place de chancel il allait dégagé le ballon de la tête,1.0,French, no the goal is the error of the axis if he was in chancel's place he was going to clear the ball with his head
8773,@user Un vrai programme pour les présidentielles ça prend du temps madame,1.4,French, a real program for the presidential elections takes time madam
8774,Il y a rien de pire que ce sentir utiliser,2.8,French,there's nothing worse than feeling used
8775,"J'apprends des trucs 3 ans plus tard ptdrr, apparemment à une précédente formation ya un boug qui avait flashé sur moi mdr",3.0,French,i learn stuff  years later ptdr apartment in a previous training there is a bug that had flashed on me lol
8776,@user Je dirais ton coin Vénus peut-être le Mont saint Michel,1.6,French, i would say your corner of venus maybe mont saint michel
8777,@user @user elle asssume pas le calibre jsuis dead,4.25,French,  she does not assume the caliber i am dead
8778,quelqu’un pour me payer un pass annuel disney svp??,2.0,French,someone to pay me a disney annual pass please??
8779,@user Les dégoûtants 👇 http,1.0,French, disgusting  http
8780,@user un génie mon lolo,2.0,French, a genius my lolo
8781,"Bon, début ou fin de split j'ai toujours des masters dans mes lobby. Il va falloir faire avec j'imagine",1.5,French,good beginning or end of split i always have masters in my lobby. we'll have to deal with it i guess
8782,@user Validé à 200% même,1.5,French, validated % same
